feature_id,feature_title,feature_lexeme,feature_description,collected,compiled,updated_day,updated_month,updated_year,domain,settlement,value,stimuli,answer,comment
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Shinaz,â,‘pot’ //hAjeg//,hɞjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Amsar,ɨ,‘pot’ //hAjeg//,hɨjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Amsar,ɨ,‘pot’ //hAjeg//,hɨjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Rutul,â,‘pot’ //hAjeg//,hɞjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Rutul,aˁ,‘pot’ //hAjeg//,haˁjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kufa,ɨˁ,‘pot’ //hAjeg//,hɨˁjeg,
13,Possible reflexes of reconstructed a,‘pot’ /hajeg/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kufa,a,‘pot’ //hAjeg//,hajeg,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kina,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Luchek,ä,‘water’ //xEd//,xäd,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Luchek,ä,‘water’ //xEd//,xäd,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Myukhrek,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Myukhrek,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kina,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Ikhrek,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Ikhrek,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Dzhilikhur,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Dzhilikhur,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Khnov,e,‘water’ //xEd//,šed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Khnov,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Khnov,e,‘water’ //xEd//,xʲed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Khnov,e,‘water’ //xEd//,šed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kiche,e,‘water’ //xEd//,xed,
13,Possible reflexes of reconstructed a,‘water’ /xed/,"Reconstructed proto Rutul \*a gave a lot of possible reflexes across modern dialects. According to the common assumption, difference in palatalization of the neighbouring vowels resulted in different reflexes. Roughly, \*CʲaC gave fronted ä and e, and reconstruted a in \*CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a, as they were transcribed during the interviews. (Please correct me, I’m talking about a rough tendency here). This is an ‘umbrella-feature’, documenting many inter-dialectal roots that potentially have a reflex of \*a. It is meant not to check which varieties underwent a particular sound change, but to see, which groupings naturally occur on a random arbitrary set of roots. The sounds in check (preliminary values) are the first vowels in cognates of Kina words /bel/ ‘forehead’, /hejeg/ ‘pot’, /ǯad/ ‘forge’, /kʼatʼ/ ‘chicken’, xed ‘water’, /čʼar/ ‘a hair’, /ekul/ ‘nest’ and /netʼ/ ‘nit’. In this feature, the values ɜ / ɞ / o / ö are grouped together as realizations of /â/ (on this variation, see feature [@Rounding of â before labialized stops]), other values are presented as they are.",Nikita Beklemishev,Nikita Beklemishev,25,3,2023,Historical phonology,Kiche,e,‘water’ //xEd//,xed,
